Date,Open,High,Low,Close,Shares Traded,Turnover(₹ Cr)
15-Jul-19,4747.25,4751.3,4659.65,4693.25,261159740,3318.69
16-Jul-19,4690.65,4742.1,4683.3,4739.35,294415591,4263.51
17-Jul-19,4742,4760.2,4702.65,4731.65,290993477,4008.91
18-Jul-19,4720.9,4722,4614.65,4620.15,281523682,4397.01
19-Jul-19,4639.1,4650.9,4493.65,4504.1,311792465,5394.31
22-Jul-19,4496.45,4502.2,4439.4,4491.35,279293205,4044.44
23-Jul-19,4500.25,4509.2,4436,4454.05,346197794,4419.64
24-Jul-19,4446.05,4465.5,4359.8,4370.15,347536938,5385.76
25-Jul-19,4369.05,4409.85,4366.9,4385.4,388205624,4929.24
26-Jul-19,4378.95,4437.3,4369.25,4421.1,320096587,3676.41
29-Jul-19,4420.2,4424,4361.8,4372,278219998,3400.72
30-Jul-19,4379.45,4402.65,4266.05,4273.15,369477137,4780.88
31-Jul-19,4249.75,4360.8,4226.85,4355.25,331749990,4045.53
01-Aug-19,4332.95,4362.7,4252.6,4301.9,295961671,3698.07
02-Aug-19,4275.35,4340.4,4223.05,4294.3,334499961,4411.41
05-Aug-19,4259.35,4263.6,4173.95,4227.05,335530583,3875.07
06-Aug-19,4205.15,4329.25,4204.85,4317.4,328400742,4958.53
07-Aug-19,4324.15,4359.75,4250.05,4257.65,323960477,4618.18
08-Aug-19,4270.55,4307.35,4225.15,4294.15,321701271,3991.83
09-Aug-19,4316.25,4375.6,4314.9,4335.9,338971971,4420.4
13-Aug-19,4341,4341.6,4203.25,4210.05,254648759,3511.61
14-Aug-19,4231.55,4279.45,4210.3,4271.75,289454993,4000.2
16-Aug-19,4253.05,4315.65,4224.45,4309.05,276376326,4071.76
19-Aug-19,4325.2,4350.35,4313.25,4318.3,274970853,3332.38
20-Aug-19,4322.5,4324.9,4250.2,4276.5,236055452,2817.29
21-Aug-19,4272.55,4273.7,4193.85,4201.75,251493687,3037.97
22-Aug-19,4187.1,4195.2,4104.65,4120.35,324722214,4434.67
23-Aug-19,4109.45,4221.7,4077.4,4205.65,321756464,3713.52
26-Aug-19,4281.45,4289.15,4175.75,4279.9,357999431,3766.49
27-Aug-19,4297.1,4331.5,4289.15,4302,348716981,4075.62
28-Aug-19,4306.95,4325.15,4217.55,4237.25,289245209,4302.52
29-Aug-19,4225.6,4237.55,4167.3,4220.8,322216559,4264.67
30-Aug-19,4234.15,4269.9,4196.05,4261.55,291985035,3682.91
03-Sep-19,4225.5,4232.85,4165.35,4174.3,323590696,3524.76
04-Sep-19,4170.1,4201.4,4133.35,4197.2,276218462,3506.74
05-Sep-19,4204,4229.45,4192.15,4207.1,273710568,3152.33
06-Sep-19,4222.9,4259.35,4207.9,4255,248983200,3447.09
09-Sep-19,4255.1,4320.85,4237.35,4314.85,279315920,3742.03
11-Sep-19,4320.85,4369.75,4320.7,4365.1,306585811,3892.79
12-Sep-19,4382.9,4399.45,4340.85,4345.9,354780584,4269.25
13-Sep-19,4358.2,4371.3,4287.55,4366.95,296124352,3418.08
16-Sep-19,4340.8,4378.35,4332.25,4341.9,237891130,2811.5
17-Sep-19,4345.55,4357.1,4240.85,4248,271016222,3245.89
18-Sep-19,4264.45,4280,4228.5,4255.75,240080206,3078.08
19-Sep-19,4259.7,4262.85,4169.55,4183.5,272014124,3179.79
20-Sep-19,4192.4,4484.55,4148.35,4452.9,580908387,7724.57
23-Sep-19,4510.7,4616.55,4507.75,4581.6,437033196,6334.78
24-Sep-19,4601.45,4623.5,4526.05,4554.95,307924815,4153.63
25-Sep-19,4539.3,4541.85,4443.75,4458.9,340935086,3793.18
26-Sep-19,4467.75,4514.25,4458.85,4504.15,362452481,4656.55
27-Sep-19,4504.85,4517.65,4454.25,4461.15,257454445,3712.91
30-Sep-19,4467.15,4467.55,4351.9,4394,292166869,3920.64
01-Oct-19,4408.2,4433.95,4231.85,4305.15,369473879,5335.48
03-Oct-19,4282.9,4332.95,4259.55,4303.65,246342229,3671.54
04-Oct-19,4324.2,4334.4,4228.4,4237.25,252322455,3459.56
07-Oct-19,4236.95,4241.8,4189.15,4222,271703629,3220.78
09-Oct-19,4225.8,4312.15,4189.6,4306.5,296564344,3987.51
10-Oct-19,4289.95,4309.3,4249.15,4255.15,251896204,3534.84
11-Oct-19,4267.3,4294.05,4223.75,4254.6,277177904,3843.12
14-Oct-19,4263.5,4306.25,4258.5,4268.75,228222638,3310.73
15-Oct-19,4275.05,4300.95,4244.2,4290.65,283801049,4374.69
16-Oct-19,4301.45,4313.7,4255.65,4275.4,297744445,4310.57
17-Oct-19,4275.65,4376.55,4261.25,4368.05,290512996,4645.93
18-Oct-19,4367.5,4478.1,4362,4465,537818141,5967.1
22-Oct-19,4461.45,4502.75,4450.55,4457.55,317661806,4718.47
23-Oct-19,4451.65,4486,4418.35,4460.45,289057502,4994.8
24-Oct-19,4474.45,4487.45,4421.7,4445.75,294614412,4325.46
25-Oct-19,4456.15,4469.95,4419.4,4447.3,268089059,3664.3
27-Oct-19,4473.15,4482.75,4458.1,4464.55,28687817,356.22
29-Oct-19,4473.3,4558.1,4459.25,4539.05,297036224,4476.77
30-Oct-19,4562.4,4589.5,4543.95,4578.85,315790857,4540.39
31-Oct-19,4596.5,4659.3,4591.3,4639.7,393099167,6186.76
01-Nov-19,4648.2,4685.75,4640.75,4657.45,337863099,4961.94
04-Nov-19,4670.8,4708.65,4644.95,4654.95,365259544,4967.49
05-Nov-19,4664.45,4676.65,4590.1,4597.15,282975116,4815.72
06-Nov-19,4595.05,4625,4566,4599.45,342172056,4991.05
07-Nov-19,4627.55,4635.3,4604.8,4630.6,362155129,5303.27
08-Nov-19,4629.3,4663.8,4589.15,4595.65,310839004,5620.46
11-Nov-19,4592.75,4630.75,4580.4,4625.55,263857028,4563.7
13-Nov-19,4626.6,4631.15,4541.85,4548.05,297464103,5402.39
14-Nov-19,4550.4,4587.05,4527.1,4572.25,285763040,5281.29
15-Nov-19,4588,4618.5,4584.1,4596.7,295726399,4774.8
18-Nov-19,4611.05,4648.25,4603.65,4639.15,266716861,5109.7
19-Nov-19,4647.3,4657.95,4630.75,4648.5,273008465,4560.49
20-Nov-19,4664,4692.6,4654.9,4668.9,291647524,4703.02
21-Nov-19,4674.9,4692.15,4611.75,4616.85,249300890,4287.84
22-Nov-19,4618.9,4621.5,4589.2,4618.85,257106904,4221.56
25-Nov-19,4625.55,4682.6,4620.8,4679.25,247743018,4066.94
26-Nov-19,4694.45,4714.95,4620.3,4638.65,337625562,5270.95
27-Nov-19,4655.95,4692.95,4650.3,4685.4,216248560,4136.51
28-Nov-19,4693.55,4755.2,4690.4,4751.8,335787917,5563.55
29-Nov-19,4751.85,4778.45,4699.2,4722.8,335897897,4357.81
02-Dec-19,4725.95,4726.2,4659.85,4689.45,225456203,3593.98
03-Dec-19,4692.65,4696.7,4605.05,4620.1,258547282,4472.88
04-Dec-19,4605.5,4656.15,4587.55,4652.75,252756667,4198.47
05-Dec-19,4660.65,4672.6,4635.05,4643.9,214315278,3793.55
06-Dec-19,4654.75,4655.1,4540.15,4556.35,269625879,4469.22
09-Dec-19,4559.15,4615.1,4527.05,4566.05,222671275,3921.44
10-Dec-19,4565.55,4578.15,4495.05,4503.9,210272610,3385.55
11-Dec-19,4512.75,4546.95,4502.95,4542.3,211437598,3499.5
12-Dec-19,4558.95,4609.3,4554.05,4596.5,208434509,3481.71
13-Dec-19,4609.75,4645.7,4608.15,4641.7,292441601,4780.63
16-Dec-19,4652.65,4657.8,4603.65,4607.7,211740612,3468.81
17-Dec-19,4619,4645.6,4599.8,4641.9,263902364,4262.65
18-Dec-19,4648.3,4651.05,4598.2,4620.8,236707160,3930.48
19-Dec-19,4619.65,4642,4602.05,4636,220946311,4077.95
20-Dec-19,4636.65,4657.6,4633.05,4641.3,259735600,4019.1
23-Dec-19,4638.8,4666.35,4614.5,4629.05,223844620,3665.19
24-Dec-19,4636.25,4643.95,4618.6,4625.15,187532544,2876.84
26-Dec-19,4628.75,4635.35,4613.65,4617.65,246205474,3445.65
27-Dec-19,4630.75,4678.2,4630.75,4674.9,208899873,3674.05
30-Dec-19,4682.85,4705.6,4677.8,4701.45,183025279,3342.57
31-Dec-19,4702.05,4725.8,4696.05,4701.1,167715424,3104.86
01-Jan-20,4710.75,4724.75,4693.05,4711.55,169077564,2712.64
02-Jan-20,4718.7,4800.45,4714.9,4796.7,334248314,4675.1
03-Jan-20,4793.1,4794.05,4737.7,4755.75,264104033,3736.1
06-Jan-20,4731.95,4737.2,4633.6,4639.25,250560227,3689.71
07-Jan-20,4672.05,4722.55,4647.55,4674.65,261805527,3972.66
08-Jan-20,4627.55,4693.8,4617.35,4686.85,278750130,3954.25
09-Jan-20,4733.2,4771.1,4730.75,4766.1,289248773,5385.59
10-Jan-20,4781.05,4815.25,4769.5,4787.7,262306236,4681.86
13-Jan-20,4805.85,4831.25,4803.9,4827.05,201585588,3679.28
14-Jan-20,4834.05,4868.3,4823.8,4865.6,255835541,5485.05
15-Jan-20,4862.8,4929.15,4847.05,4923.8,308548059,6362.75
16-Jan-20,4942.15,4975.85,4938.15,4968.9,297448486,5924.43
17-Jan-20,4965.6,5007,4948.55,4986.55,229940952,4859.29
20-Jan-20,5001.75,5002.5,4937.6,4944.85,249167923,4461.49
21-Jan-20,4922.35,4970,4918.4,4940.6,246766052,4346.1
22-Jan-20,4966.2,4966.2,4910.3,4921.65,208078581,3913.45
23-Jan-20,4919.6,5006.15,4916.9,4994.3,269964794,5430.3
24-Jan-20,4999.85,5055.3,4982.4,5037.95,230765890,4995.22
27-Jan-20,5019.1,5073.95,5004.15,5012.85,224844987,4283.63
28-Jan-20,5018.05,5037.55,4977.2,4994.7,223459792,4665.81
29-Jan-20,5027.55,5054.6,5006.2,5015.75,262920219,6191.95
30-Jan-20,5018.3,5020.1,4961.15,4976.75,306506679,6272.05
31-Jan-20,4988.4,4997.75,4908.65,4915.7,280611417,5012.87
01-Feb-20,4905.45,4954.75,4742.95,4762.6,236733702,4349.77
03-Feb-20,4755.25,4858.85,4738.05,4837.1,262597339,5446.64
04-Feb-20,4856.7,4920.1,4853.85,4906.85,255328065,5650.39
05-Feb-20,4928.2,4987.3,4924.05,4967.45,294179905,6382.36
06-Feb-20,4988.25,5023.75,4953.5,4998.4,272444346,5723.06
07-Feb-20,5008.75,5024.6,4987.15,5015.45,221517831,5391.64
10-Feb-20,5017.6,5017.6,4932.5,4957.3,211094053,4195.19
11-Feb-20,4976.6,5001.8,4942,4950.45,223444447,4515.48
12-Feb-20,4966.85,4982.95,4928,4945.25,229534054,4223.8
13-Feb-20,4949.1,4950.7,4913.65,4930.15,201160227,4033.39
14-Feb-20,4941.45,4966.45,4878,4887.55,219728562,4453.05
17-Feb-20,4896.95,4900.05,4837.7,4847.5,294349278,8030.01
18-Feb-20,4836,4836.6,4762.2,4823.25,297430354,7270.36
19-Feb-20,4856.05,4905.55,4840.6,4901.2,225501074,4758.85
20-Feb-20,4907.3,4965.3,4897.4,4927.75,303182183,7470.95
24-Feb-20,4899.3,4900.15,4805.7,4813.8,287608203,5638.04
25-Feb-20,4828.15,4865.05,4795.7,4807.9,264883641,5075.96
26-Feb-20,4781.2,4803.6,4729.25,4745.35,257477156,4630.99
27-Feb-20,4744.65,4744.65,4663.6,4702.9,268426554,4734.53
28-Feb-20,4594.3,4598.35,4491.75,4518.3,371744316,6194.78
02-Mar-20,4589.35,4636.8,4437.35,4469.25,333230425,5683
03-Mar-20,4513.8,4583.15,4469.95,4562.2,281091573,5311.19
04-Mar-20,4563.65,4577.9,4416.6,4500.2,322938246,5324
05-Mar-20,4523.85,4547.05,4464.35,4507.4,280648933,4452
06-Mar-20,4329.75,4395.75,4282.65,4380.2,307113388,5285.26
09-Mar-20,4272.25,4281.75,4097.75,4156.9,361118505,5031.87
11-Mar-20,4139.95,4222.35,4105.95,4123.65,362159239,5364.37
12-Mar-20,3948.05,3958.85,3736.3,3774.75,586165567,6284.14
13-Mar-20,3436.65,3946.25,3382.15,3920.25,540872046,5755.93
16-Mar-20,3747.1,3794.65,3630.75,3646.75,366038374,4366.61
17-Mar-20,3666.3,3741.45,3545.95,3560.1,349053754,4387.97
18-Mar-20,3600.75,3622.9,3324.55,3370.6,457160934,5023.78
19-Mar-20,3180.2,3356.6,3096.6,3233.75,480253089,5122.04
20-Mar-20,3258,3445.3,3213.5,3413.55,486067403,5436.28
23-Mar-20,3124.45,3185,2897,2905.15,233357989,2431.83
24-Mar-20,3013.55,3069.1,2855.35,2975.15,297209865,3626.73
25-Mar-20,2917.25,3125.3,2911.15,3110.5,262690046,3774.22
26-Mar-20,3135.35,3288.7,3088.3,3219.9,340881200,4570.08
27-Mar-20,3327.9,3383.3,3160.6,3206.5,356030591,4209.82
30-Mar-20,3121.55,3160.8,3069.05,3121.5,236136515,3149.39
31-Mar-20,3182.2,3193.65,3111.15,3180.6,278012822,3488.19
01-Apr-20,3170.45,3183.05,3067.85,3095.45,246592927,3345.76
03-Apr-20,3110.2,3113.75,3030.5,3037,287717198,4088.83
07-Apr-20,3144.1,3238.15,3102.55,3232.1,386138157,4965
08-Apr-20,3208.7,3416.4,3178.9,3287.8,456212711,5963.05
09-Apr-20,3355.05,3427.75,3349.45,3420.95,369029768,5034.84
13-Apr-20,3435.45,3437.55,3318.75,3371.8,320873825,4655.52
15-Apr-20,3414.5,3511,3382.05,3419.55,418788591,6528.88
16-Apr-20,3403.15,3513.95,3386.55,3499.5,345443791,5790.47
17-Apr-20,3601.1,3653.1,3533.6,3593.95,438675032,6635.47
20-Apr-20,3631.3,3661.5,3578.1,3600.75,465701908,5816.78
21-Apr-20,3529.1,3529.1,3454.65,3472.65,314249056,4419.9
22-Apr-20,3458.85,3533.1,3415.8,3521.7,339157621,4818.41
23-Apr-20,3548.4,3631.4,3543.65,3571.15,345700465,5924.88
24-Apr-20,3526.3,3562.05,3461.2,3470.35,402057862,5647.14
27-Apr-20,3519.35,3547.85,3514.45,3531.25,312430848,5255.19
28-Apr-20,3570.15,3606.95,3528.45,3597.8,357934610,6173.32
29-Apr-20,3623.3,3663.4,3609.4,3649.15,381539493,5263.24
30-Apr-20,3707.5,3752.7,3695.1,3722.4,573647009,7216.72
04-May-20,3605.35,3608.55,3530.95,3548.65,469363900,5080.35
05-May-20,3608.4,3626.3,3511.2,3518.8,406246552,4907.35
06-May-20,3531.45,3581.95,3470.6,3567.65,404777634,5758.76
07-May-20,3558.7,3614.4,3536.9,3542.5,340173644,4905.37
08-May-20,3593.05,3603.5,3525.65,3537.5,360282705,5160.38
11-May-20,3568.25,3606.2,3558.9,3567.15,341613990,5092.59
12-May-20,3549.65,3567.95,3487.5,3547.5,361231418,4668.67
13-May-20,3688.3,3688.3,3581.3,3647.6,838715503,7496.06
14-May-20,3621.1,3665.65,3600.75,3626.1,717970112,6553.75
15-May-20,3643,3658.05,3601.4,3618.5,494513369,6177.56
18-May-20,3631,3631.35,3424.2,3430.8,527518347,6352.06
19-May-20,3477.35,3510.85,3437.1,3451.8,496880116,5927.02
20-May-20,3455.45,3520.35,3443.35,3505.3,467520327,4967.25
21-May-20,3526.75,3568.75,3512.75,3529.15,380998105,4933.61
22-May-20,3512.75,3550.7,3468.25,3496.85,415731469,5311.33
26-May-20,3527.1,3573.6,3512.4,3567.2,470489601,5588.28
27-May-20,3581.2,3611.65,3529.75,3603.6,510342190,6189.41
28-May-20,3619.6,3669.95,3610.85,3663.2,543247613,5958.6
29-May-20,3638.75,3739.6,3623.7,3713.55,976158953,14834.02
01-Jun-20,3758.15,3852.85,3755.15,3838.9,661493490,8514.22
02-Jun-20,3861.9,3897.65,3843.35,3882.6,535974603,7124.11
03-Jun-20,3926.65,3959.25,3864.3,3880.35,623788714,7754.3
04-Jun-20,3884.5,3930.75,3842.4,3880.95,556472954,7364.48
05-Jun-20,3909.8,3953.35,3891.85,3946.45,585851348,6592
08-Jun-20,4004.6,4020.05,3939.7,3955.6,667131164,7325.66
09-Jun-20,3984.15,4024.3,3917.95,3940.6,726007876,8168.83
10-Jun-20,3958.25,4005.15,3936.95,3992.6,647423703,7591.77
11-Jun-20,4001.8,4051.8,3934.05,3944.55,687059626,8524.94
12-Jun-20,3777.15,4031.7,3776.85,4020.05,591338786,7694.96
15-Jun-20,4017,4043.3,3944.5,3952.9,535704868,6366.01
16-Jun-20,4024.55,4035.5,3903.55,3975.5,570740633,6992.68
17-Jun-20,3967.15,4011.6,3955.4,3984.55,470915306,6550.3
18-Jun-20,3980.85,4042.2,3972.9,4035.6,667884266,8397.27
19-Jun-20,4055.75,4096.65,4043.45,4088.15,678877843,9760.98
22-Jun-20,4121.35,4192.05,4116.65,4167.85,833882990,13364.29
23-Jun-20,4196.75,4216.45,4160.2,4209.5,648963877,9892.68
24-Jun-20,4237.1,4273.75,4118.85,4132.1,871284636,10924.88
25-Jun-20,4110.05,4181.9,4086.65,4168.95,711616135,9261.46
26-Jun-20,4210.2,4229.75,4159.9,4171.75,1709472819,9085.52
29-Jun-20,4160.6,4164.65,4076.3,4095.95,1508457492,7804.47
30-Jun-20,4143.6,4154.85,4082.4,4094.25,1457903028,8021.78
01-Jul-20,4100.4,4123.5,4073.7,4115.8,961239987,8368.58
02-Jul-20,4146.6,4176.6,4125.8,4170.85,920464642,7113.22
03-Jul-20,4199.75,4218.9,4169.6,4208.75,907463207,8148.63
06-Jul-20,4240.4,4293.8,4228.3,4289.55,964711879,8119.74
07-Jul-20,4297.65,4322.25,4254.55,4312.65,939865103,9089.17
08-Jul-20,4327.4,4353.7,4273.65,4285.05,1368533407,10022.56
09-Jul-20,4306.7,4321.3,4287.1,4308.1,850542536,6456.84
10-Jul-20,4289.55,4323.95,4238.3,4266.05,1429711365,7152.1
13-Jul-20,4301,4318.3,4240.05,4256.3,847463090,6663.6
14-Jul-20,4234.2,4235.85,4158.6,4180.15,821080879,6691.14
15-Jul-20,4211.75,4225.45,4127.45,4141.4,941713337,6396.31
16-Jul-20,4163.45,4183.4,4083.85,4172.15,1476226386,6424.63
17-Jul-20,4189.85,4255.6,4186.5,4248.15,1298472243,6806.5
20-Jul-20,4277.7,4301.3,4265.85,4282.65,1534120322,8577.39
21-Jul-20,4313.4,4329.05,4276.6,4283.1,1033135146,6663.11
22-Jul-20,4291.2,4329.6,4252.2,4288.8,1063801253,7823.04
23-Jul-20,4300.5,4329.1,4290.3,4319.65,557710599,5090.35
24-Jul-20,4296.5,4324.6,4251.3,4286.2,728466297,6274.65
27-Jul-20,4295.25,4297.25,4216.95,4224.95,546761417,4976.61
28-Jul-20,4231.2,4285,4227.25,4280.65,629575182,5809.53
29-Jul-20,4290.85,4346.7,4280.6,4305.85,888150905,6440.06
30-Jul-20,4319.9,4332.05,4244.8,4256.95,750926563,7080.17
31-Jul-20,4269.85,4278.9,4225.2,4249.05,755653140,6212.22
03-Aug-20,4250.75,4286.25,4227.3,4231.3,822874171,5718.93
04-Aug-20,4253.7,4294.6,4250.9,4288.65,710145474,6069.34
05-Aug-20,4321.6,4354.1,4295.65,4318.55,760421847,7240.28
06-Aug-20,4339.25,4365.7,4321.2,4356.4,678399462,7032.24
07-Aug-20,4364.2,4447.05,4352.25,4437.75,1241438996,9805.72
10-Aug-20,4480.2,4495.35,4453.35,4478.5,906615210,7719.6
11-Aug-20,4502.2,4510.25,4473.8,4480.15,684646717,6649.32
12-Aug-20,4472.2,4516.8,4450.25,4505.65,644935406,6210.27
13-Aug-20,4532.5,4612.7,4529.05,4604.6,1006723913,9562.27
14-Aug-20,4623.7,4637.2,4501.6,4537.8,958707526,9213.8
17-Aug-20,4581.5,4585.4,4529.15,4568.2,504842277,6936.59
18-Aug-20,4580.3,4640.75,4575.4,4633.65,640521101,6402.54
19-Aug-20,4657.4,4683.5,4650.25,4660,740828767,7551.92
20-Aug-20,4625.45,4714.6,4608.3,4703,771564765,8118.15
21-Aug-20,4744.45,4763.2,4705.3,4711.05,815775791,7732.36
24-Aug-20,4739.6,4767.2,4734.2,4741.1,1031713336,7031.14
25-Aug-20,4777.3,4797.4,4732.5,4756.4,753468428,8831.71
26-Aug-20,4777.65,4805.2,4770.1,4787.7,661405102,8434.35
27-Aug-20,4817.3,4828.1,4781.55,4788.1,794516480,8301.61
28-Aug-20,4823.85,4862.05,4817.85,4829.55,2210924276,10515.14
31-Aug-20,4868.85,4890.2,4608.6,4636.95,1503639190,10239.48
01-Sep-20,4658.65,4727.65,4580.8,4683.3,2337286137,9002.01
02-Sep-20,4700,4767.55,4662.8,4753.9,939979109,6865.64
03-Sep-20,4775.4,4824.15,4770.7,4816.05,1894207791,7719.84
04-Sep-20,4722.4,4789.75,4702.4,4720.1,2069953403,7598.24
07-Sep-20,4746.85,4764.95,4638.65,4665.85,1707693262,6559.13
08-Sep-20,4679.6,4680.05,4566.8,4587,869852517,5795.78
09-Sep-20,4539.15,4581.65,4493.95,4567.5,819291746,6501.37
10-Sep-20,4604.95,4627.2,4544.35,4603.05,709610590,5746.53
11-Sep-20,4608.1,4650.85,4602.2,4644.85,534825671,5796.6
14-Sep-20,4691.5,4773.8,4689.25,4740.1,860905936,8372.94
15-Sep-20,4763.4,4784.75,4743.75,4770.05,1145544355,6936.57
16-Sep-20,4781.75,4807.15,4764.95,4783.75,527885283,6072.91
17-Sep-20,4759.7,4797.3,4746.75,4788.7,525649136,4860.87
18-Sep-20,4809,4826.05,4752.7,4767.75,756887080,7413.91
21-Sep-20,4772.5,4782.35,4544.8,4572.85,785716402,7495.73
22-Sep-20,4569.55,4574.2,4419.9,4496.55,1017542762,7780.37
23-Sep-20,4526.5,4553.8,4433.1,4486.45,1068611539,6556.35
24-Sep-20,4439.7,4439.7,4349.65,4355.3,965432644,6745.69
25-Sep-20,4409.1,4545.65,4368,4534.95,1145913705,9120.35
28-Sep-20,4581.85,4705.2,4574.7,4699.7,887469154,8351.38
29-Sep-20,4728.95,4738.3,4644.95,4678.7,936352616,8512.93
30-Sep-20,4693.4,4708.8,4656.55,4666.55,711724231,6566.09
01-Oct-20,4701.45,4737.25,4699.6,4722.15,624441370,6205.76
05-Oct-20,4743.05,4762.05,4692.35,4707.85,698178718,6794.84
06-Oct-20,4742.5,4755.6,4712.85,4738.65,501855843,5863.06
07-Oct-20,4739.4,4746,4693.35,4717.2,547707213,6058.52
08-Oct-20,4745.8,4773.2,4704.8,4735.05,636117353,7184.15
09-Oct-20,4745.85,4773.25,4720.95,4731.1,512617960,6948.8
12-Oct-20,4738.85,4760.35,4664.35,4688.65,443695152,6604.6
13-Oct-20,4686.95,4700.65,4635.9,4643.8,370755289,5707.88
14-Oct-20,4637.75,4659.95,4599.1,4649.45,483460117,6162.97
15-Oct-20,4664.45,4691.65,4537.2,4550.1,533810484,6478.52
16-Oct-20,4578.1,4618.75,4540.95,4613.55,458647286,6792.63
19-Oct-20,4643.2,4661.6,4605.95,4656.8,602064423,5998.68
20-Oct-20,4641.45,4695.55,4625.85,4690.5,642979542,5479.31
21-Oct-20,4707.05,4749.5,4637.05,4701.15,544087037,7527.87
22-Oct-20,4689.25,4733.5,4680.45,4725.15,523069483,6511.11
23-Oct-20,4747.1,4781.1,4729.6,4757.4,756737206,7087.76
26-Oct-20,4765.5,4765.5,4635.05,4650.5,442408950,6921.93
27-Oct-20,4657.35,4725,4601.85,4713.15,468575485,6826.6
28-Oct-20,4713.45,4732.6,4638.3,4648.8,500941403,6120.95
29-Oct-20,4613,4638.25,4579.65,4625.2,545488718,5401.29
30-Oct-20,4640.25,4707.85,4603.4,4666.05,833585344,8611.14
02-Nov-20,4686.25,4728.8,4647.25,4716.9,599922361,7219.41
03-Nov-20,4742.2,4767.8,4736.6,4748.45,453923223,6959.49
04-Nov-20,4749.4,4777.85,4713.1,4773.15,400816065,6066.51
05-Nov-20,4814.95,4891.2,4795.1,4882.45,546113905,7734.46
06-Nov-20,4891.05,4950.7,4881.8,4926.5,623244890,9081.8
09-Nov-20,4965.4,4984.75,4906.35,4979.35,519865044,7479.9
10-Nov-20,5003.8,5029.65,4955.85,5020.05,703430758,9874.74
11-Nov-20,5034.45,5073.8,4994.7,5048.55,664166265,9552.29
12-Nov-20,5048.25,5080.55,5033.85,5069.2,542210802,8998.39
13-Nov-20,5062.15,5111.2,5048.3,5105.7,546588433,8252.97
14-Nov-20,5143.2,5155.1,5104.25,5124.6,306916735,1120.44
17-Nov-20,5144.8,5193.05,5134.85,5188.05,997967896,7904.68
18-Nov-20,5177.15,5282.55,5171.3,5275.95,756693549,9397.83
19-Nov-20,5250.6,5377.45,5223.25,5245.8,900586806,11482.3
20-Nov-20,5277.55,5324.85,5230.75,5291.45,1012092644,9196.1
23-Nov-20,5334.5,5373.15,5314.6,5365.55,995881085,8776.23
24-Nov-20,5399,5417.7,5381.55,5410.55,935493940,9372.67
25-Nov-20,5446.95,5459.2,5319.35,5334.45,1091305068,10795.6
26-Nov-20,5355.7,5421.1,5313,5411.6,777884390,8457.34
27-Nov-20,5441.6,5580.1,5440.65,5557.9,1183614209,22291.22
01-Dec-20,5604.35,5604.35,5543.15,5590.8,896251963,9472.7
02-Dec-20,5611.65,5641.4,5555.1,5613.6,774660422,9659.09
03-Dec-20,5656.4,5678.75,5639.95,5665.7,689113876,9362.16
04-Dec-20,5698.1,5737.45,5628.65,5696,856635722,10595.3
07-Dec-20,5710.3,5765.35,5705.65,5755.65,672499187,9684.43
08-Dec-20,5789.7,5805,5682.7,5758.3,790020850,9663.28
09-Dec-20,5798.2,5816.3,5770.2,5783.8,927141872,9396.98
10-Dec-20,5776.3,5776.3,5672.15,5724.45,635532658,7668.79
11-Dec-20,5741.65,5786.9,5699.2,5742.75,937319792,8881.86
14-Dec-20,5779.7,5799.55,5757.35,5789.9,684470853,7479.68
15-Dec-20,5792.3,5845.75,5726.75,5834.75,701646783,9611.9
16-Dec-20,5868.2,5921,5864,5905.9,753337834,11173.67
17-Dec-20,5911.55,5954.55,5866.8,5883.2,692109168,10623.35
18-Dec-20,5895.45,5915.75,5799.75,5861.5,683864667,10036.58
21-Dec-20,5836.55,5856.15,5427.5,5536.65,992039438,11557.87
22-Dec-20,5535.75,5621,5358.85,5598.5,1039278137,10944.28
23-Dec-20,5614.05,5772.15,5596.1,5757.45,1042370536,9373.75
24-Dec-20,5786.15,5821.3,5724.5,5741.45,836039144,8127.99
28-Dec-20,5780.8,5835.1,5776.25,5822.8,662576792,7959.11
29-Dec-20,5856.05,5876.65,5770.85,5814.15,720996116,7544.8
30-Dec-20,5841.25,5844.2,5775.3,5830.55,750588365,7604.98
31-Dec-20,5828.8,5882.4,5810.35,5872.6,1293311042,9100.87
01-Jan-21,5885.65,5975.95,5883,5965.7,955413960,8383.52
04-Jan-21,6016.15,6091.7,5974.1,6086.25,1392120716,11477.24
05-Jan-21,6051.05,6151.35,6020.2,6141.4,951252366,10808.36
06-Jan-21,6165.1,6233.15,6098.15,6191.7,1066182836,13029.19
07-Jan-21,6252.25,6357.5,6245,6320.7,1100186643,13895.03
08-Jan-21,6384.15,6410,6351.25,6389.7,902326968,12045.89
11-Jan-21,6420,6428.35,6302.3,6359.75,663358294,8714.91
12-Jan-21,6347.05,6460.1,6322.65,6427.7,985031786,11037.58
13-Jan-21,6472.35,6504.75,6275.3,6385.15,1409837576,13097.96
14-Jan-21,6398.8,6424.55,6345.75,6390.9,866593913,10490.72
15-Jan-21,6404.2,6438,6252.45,6328.3,2044612552,13085.88
18-Jan-21,6330.15,6331.6,6106.55,6164.4,1068802195,10064.39
19-Jan-21,6209.05,6361.85,6207.7,6347.3,761445191,9918.59
20-Jan-21,6367.15,6444.1,6352.15,6437.15,741237816,10504.73
21-Jan-21,6486.4,6512.6,6291.5,6331.75,867047426,12541.75
22-Jan-21,6346.55,6399.9,6209.2,6244,1115165301,14368.92
