Date,Open,High,Low,Close,Volume
08-06-2020,172.8,175.57,170.6,172.2,"3,29,21,629"
08-07-2020,171.5,171.86,168.7,170.02,"1,93,17,971"
08-10-2020,171.36,179.79,171.33,179.41,"3,58,57,660"
08-11-2020,184.51,189.97,179.53,180.13,"6,10,36,609"
08-12-2020,184.01,184.15,173.19,175.44,"4,07,02,391"
08/13/2020,173.62,179.47,172.43,174.73,"2,29,58,760"
08/14/2020,173.09,179.47,172.35,178.08,"3,24,14,090"
08/17/2020,178.24,178.29,171.41,172.01,"2,33,52,131"
08/18/2020,172.01,173.24,169.01,170.23,"2,14,88,490"
08/19/2020,170.44,174.1,169.09,169.27,"2,56,01,500"
08/20/2020,168.54,170.84,165.86,169.58,"2,32,13,410"
08/21/2020,168.35,170.08,167.27,167.5,"1,69,45,900"
08/24/2020,168.78,178.27,167.93,178.27,"3,93,17,113"
08/25/2020,180.46,180.63,172.44,174.73,"3,13,18,539"
08/26/2020,173.8,174.43,171.35,171.9,"1,61,89,790"
08/27/2020,174.71,181.31,173.56,174.2,"2,95,48,070"
08/28/2020,175.11,177.28,172.57,175.8,"2,03,83,900"
08/31/2020,174.65,175.27,171.7,171.82,"1,62,64,300"
09-01-2020,170.71,175.49,169.25,172.1,"1,89,97,420"
09-02-2020,172.74,175,171.45,174.78,"1,65,52,090"
09-03-2020,175,180.85,168.12,168.77,"2,77,99,391"
09-04-2020,171.31,172.83,164,171.05,"1,88,67,270"
09-08-2020,165.8,166.9,160.5,161.08,"2,26,22,680"
09-09-2020,161.61,163.06,157,160.78,"2,19,51,400"
09-10-2020,160.96,163.78,157.57,157.69,"1,45,32,590"
09-11-2020,158,161.36,156.32,160.23,"1,47,22,440"
09/14/2020,161.75,165.94,158.9,165.35,"1,72,28,430"
09/15/2020,166.65,168.84,163.33,163.49,"1,48,81,700"
09/16/2020,161.95,170.57,160.31,167.46,"2,18,86,250"
09/17/2020,164.63,168.46,161.05,167.53,"1,97,17,830"
09/18/2020,165.66,169.72,161.02,161.14,"2,20,57,119"
09/21/2020,157.83,158.83,154.2,156.35,"2,31,25,340"
09/22/2020,156.81,160.07,154.95,156.8,"1,77,68,920"
09/23/2020,157.33,160.42,150.89,151.18,"1,82,47,500"
09/24/2020,150.29,150.31,145.02,146.05,"2,70,98,141"
09/25/2020,146.85,156.31,146.42,156.03,"2,91,23,010"
09/28/2020,160.33,168,159.2,166.08,"3,88,68,160"
09/29/2020,164.77,165.5,162.01,163.6,"1,99,20,971"
09/30/2020,164.5,170.98,164.11,165.26,"3,84,36,688"
10-01-2020,170.15,172.76,165.57,167.86,"3,06,77,080"
10-02-2020,161.86,169.78,161.8,168.08,"3,17,73,789"
10-05-2020,169.49,172.08,167.51,171.2,"1,90,82,150"
10-06-2020,173.04,175.56,159.33,159.54,"4,71,32,551"
10-07-2020,163.71,166.34,162.38,164.61,"2,60,19,070"
