Date,Open,High,Low,Close,Volume
05/19/2020,115.76,116.69,114.75,114.9,"32,41,117"
05/20/2020,115.51,116.98,115.19,115.94,"38,40,858"
05/21/2020,115.57,116.26,113.64,113.78,"40,00,863"
05/22/2020,114.02,114.11,112.32,113.08,"41,80,771"
05/26/2020,115.86,117.12,115.58,116.3,"54,69,282"
05/27/2020,118.38,120.19,117.93,119.91,"57,27,496"
05/28/2020,121.18,121.28,118.65,118.95,"39,16,377"
05/29/2020,118.13,119.52,116.76,119.3,"79,30,467"
06-01-2020,119.05,120.11,118.47,119.29,"28,83,294"
06-02-2020,120.04,120.35,119.07,120.35,"29,78,056"
06-03-2020,121.45,123.78,121.31,123.26,"39,17,746"
06-04-2020,122.05,123.17,121.32,123.11,"38,64,785"
06-05-2020,127.88,128.21,125.84,126.14,"58,92,960"
06-08-2020,126.34,129.79,126.34,129.66,"53,70,469"
06-09-2020,127.53,127.61,125.15,125.96,"53,93,644"
06-10-2020,126.22,126.3,123.98,124.05,"47,34,835"
06-11-2020,120.38,120.45,112.55,112.72,"1,17,63,630"
06-12-2020,115.81,117.6,113.93,116.44,"62,20,327"
06/15/2020,113.85,116.88,112.99,116.2,"51,51,240"
06/16/2020,119.4,121.78,117.64,119.54,"56,09,087"
06/17/2020,120.19,120.59,117.87,118.58,"31,56,836"
06/18/2020,117.49,118.82,116.85,118.59,"28,65,362"
06/19/2020,120.51,121.13,116.77,116.98,"80,92,354"
06/22/2020,116.64,117.01,115.13,115.64,"47,73,499"
06/23/2020,116.54,117.39,113.88,114.06,"66,32,605"
06/24/2020,113.02,113.02,110.68,111.2,"67,50,990"
06/25/2020,111.52,113.87,110.89,113.69,"61,30,626"
06/26/2020,112.96,113.65,111.05,111.94,"1,07,50,110"
06/29/2020,112.69,114.41,112.11,114.38,"41,59,488"
06/30/2020,113.85,115.77,113.66,115.36,"39,19,469"
07-01-2020,114.88,115.79,113.06,113.23,"46,55,765"
07-02-2020,114.32,115.98,113.91,114.33,"37,46,958"
07-06-2020,115.81,116.39,114.1,114.8,"40,45,439"
07-07-2020,113.66,114.15,112.07,112.31,"42,78,307"
07-08-2020,112.77,113.32,111.26,112.43,"51,92,806"
07-09-2020,112.71,112.71,110.03,110.52,"47,62,991"
07-10-2020,110.32,113.25,110.12,113.04,"42,85,705"
07/13/2020,114.41,115.57,113.34,113.86,"46,50,651"
07/14/2020,113.3,115.47,112.63,115.19,"45,34,397"
07/15/2020,116.91,118.4,116.67,117.49,"44,73,400"
07/16/2020,117.18,118.9,116.68,118.45,"43,30,917"
07/17/2020,118.81,120,117.68,119.5,"39,88,460"
07/20/2020,120.42,121.37,119.53,120.7,"99,27,668"
07/21/2020,125.28,126.24,120.16,120.41,"1,53,64,950"
07/22/2020,120.26,123.67,120.16,122.9,"81,95,366"
07/23/2020,123.31,123.57,121.45,121.62,"42,20,136"
07/24/2020,120.81,121.92,119.87,120.15,"35,31,076"
07/27/2020,119.26,120.66,119.12,120.55,"37,33,547"
07/28/2020,120.18,120.68,118.58,118.89,"41,78,176"
07/29/2020,118.98,120.34,118.51,119.7,"28,33,141"
07/30/2020,118.16,118.35,116.19,117.39,"39,88,062"
07/31/2020,117.21,117.48,115.66,117.43,"52,77,652"
08-03-2020,117.96,118.83,116.67,118.74,"35,26,574"
08-04-2020,118.27,120.22,118.27,120.2,"34,31,366"
08-05-2020,121.05,121.07,119.02,119.83,"36,75,400"
08-06-2020,119.4,120.6,119.4,120.47,"34,17,131"
08-07-2020,117.96,119.46,117.69,119.36,"36,51,226"
08-10-2020,119.8,121.54,119.57,121.41,"39,68,295"
08-11-2020,122.99,124.62,120.93,121.07,"50,01,176"
08-12-2020,121.89,122.06,120.23,121.02,"35,30,177"
08/13/2020,120.31,120.72,119.18,119.42,"31,71,258"
08/14/2020,118.63,119.93,118.35,119.65,"29,63,753"
08/17/2020,119.63,119.96,118.83,118.86,"33,60,064"
08/18/2020,119.4,119.87,118.67,119.32,"28,82,355"
08/19/2020,119.23,119.87,117.96,118.29,"37,43,949"
08/20/2020,117.68,118.48,117.3,117.63,"25,61,164"
08/21/2020,117.49,117.95,116.83,117.64,"33,85,051"
08/24/2020,118.24,120.41,117.83,120.05,"40,70,816"
08/25/2020,120.35,121.13,118.91,119.05,"29,77,697"
08/26/2020,119.35,119.51,118.39,118.6,"33,88,687"
08/27/2020,119.01,119.49,118.42,119.06,"34,22,654"
08/28/2020,119.36,119.68,118.65,119.46,"30,99,940"
08/31/2020,119.63,119.63,117.51,117.78,"48,27,879"
09-01-2020,117.34,118.39,116.67,117.87,"31,55,623"
09-02-2020,118.17,122.93,118.03,122.43,"65,92,430"
09-03-2020,122.44,124.12,118.11,118.87,"57,16,750"
09-04-2020,118.77,119.73,115.8,116.82,"60,18,238"
09-08-2020,116.68,117.36,115.3,115.78,"52,10,292"
09-09-2020,116.65,118.15,115.85,116.78,"37,70,678"
09-10-2020,117.04,118.04,114.85,115.15,"39,78,805"
09-11-2020,115.95,117.2,115.32,116.01,"35,48,091"
09/14/2020,116.87,117.85,116.3,116.62,"36,41,887"
09/15/2020,117.31,117.87,116.76,116.95,"29,15,221"
09/16/2020,117.21,120.18,117.21,118.65,"37,89,458"
09/17/2020,117.12,119.92,116.5,119.32,"31,71,262"
09/18/2020,118.69,119.32,117.15,117.26,"53,91,570"
09/21/2020,115.08,115.29,113.26,114.86,"53,11,441"
09/22/2020,114.93,116,114.17,115.11,"29,57,809"
09/23/2020,115.38,116.14,113.12,113.5,"39,39,398"
09/24/2020,112.8,114.16,111.26,112.8,"35,46,160"
09/25/2020,112.33,114.06,111.7,113.62,"29,53,686"
09/28/2020,115.16,116.85,115.01,116.27,"35,09,576"
09/29/2020,115.97,116.71,114.82,115.52,"21,30,564"
09/30/2020,115.94,117.4,115.38,116.21,"32,61,235"
10-01-2020,116.87,117.77,114.96,115.66,"32,11,661"
10-02-2020,113.7,116.29,113.49,115.16,"29,25,228"
10-05-2020,116.38,117.25,115.62,116.54,"30,50,949"
10-06-2020,117.08,119.23,116.14,116.5,"38,72,265"
10-07-2020,117.17,118.81,116.84,118.51,"28,15,663"
10-08-2020,124.99,129.42,123.95,125.59,"2,52,88,930"
10-09-2020,126.08,126.08,121.88,122.06,"83,53,704"
10-12-2020,122.33,122.5,120.77,121.51,"46,35,115"
