Date,Open,High,Low,Close,Volume
08-04-2020,155.06,158.36,155.06,156.94,"9,38,85,879"
08-05-2020,157.19,160.68,156.37,160.25,"7,86,00,499"
08-06-2020,159.72,162.37,158.27,161.25,"7,88,12,039"
08-07-2020,161.2,162.04,157.03,158.37,"7,87,22,539"
08-10-2020,158.52,158.63,155.08,157.41,"6,33,45,479"
08-11-2020,155.66,157.96,153.65,154.03,"7,43,61,139"
08-12-2020,155.4,158.72,155.07,158.11,"7,05,44,579"
08/13/2020,159.15,160.88,157.75,158.05,"6,29,80,859"
08/14/2020,158.91,158.91,156,157.4,"5,50,34,459"
08/17/2020,158.66,159.75,157.71,159.12,"5,38,24,739"
08/18/2020,160.6,166,160.29,165.62,"10,69,19,479"
08/19/2020,165.15,165.8,162.8,163.02,"8,37,02,739"
08/20/2020,162.6,165.63,161.9,164.87,"6,66,49,559"
08/21/2020,164.75,165.72,163.77,164.24,"7,15,17,239"
08/24/2020,165.51,169.02,162.88,165.37,"9,33,25,159"
08/25/2020,164.75,167.87,163.35,167.32,"7,98,56,839"
08/26/2020,167.56,172.59,167.23,172.09,"13,01,74,858"
08/27/2020,172.5,172.65,168.9,170,"8,52,95,899"
08/28/2020,171.15,171.67,169.33,170.09,"5,79,39,559"
08/31/2020,170.45,174.75,170.25,172.55,"8,37,17,699"
09-01-2020,174.48,175.69,173.35,174.96,"6,95,28,139"
09-02-2020,177.35,177.61,174.33,176.57,"7,86,29,519"
09-03-2020,174.25,174.42,165.15,168.4,"16,32,22,258"
09-04-2020,165.9,169.08,155.56,164.73,"17,56,35,078"
