Date,Open,High,Low,Close,Volume
07-05-2019,55.89,56.64,55.81,56.58,"2,52,90,800"
07-08-2019,56.26,56.3,55.56,55.82,"2,47,28,380"
07-09-2019,55.59,56.4,55.36,56.24,"2,66,07,400"
07-10-2019,56.56,57.1,56.55,57.02,"2,41,89,320"
07-11-2019,57.16,57.65,56.98,57.21,"2,39,11,380"
07-12-2019,57.2,57.37,56.94,57.25,"1,72,79,460"
07/15/2019,57.34,57.54,56.97,57.52,"1,80,75,600"
07/16/2019,57.3,57.93,57.25,57.68,"2,47,76,140"
07/17/2019,57.55,57.92,57.29,57.32,"2,34,00,940"
07/18/2019,57.09,57.38,56.64,57.32,"2,58,25,620"
07/19/2019,57.41,57.56,56.48,56.51,"3,29,44,900"
07/22/2019,56.67,56.96,56.21,56.9,"2,60,36,920"
07/23/2019,57.2,57.35,56.59,57.31,"2,18,73,760"
07/24/2019,56.6,57.2,56.35,56.89,"3,18,02,020"
07/25/2019,56.89,57.09,56.05,56.61,"4,41,96,460"
07/26/2019,61.2,63.28,61.2,62.52,"9,61,15,040"
07/29/2019,62.05,62.37,61.41,61.97,"4,44,74,620"
07/30/2019,61.27,61.74,61.17,61.26,"2,90,65,260"
07/31/2019,61.15,61.7,60.39,60.83,"3,45,09,080"
08-01-2019,60.7,61.71,60.29,60.45,"3,39,70,200"
08-02-2019,60.04,60.35,59.45,59.7,"3,29,01,340"
08-05-2019,58.5,58.76,57.01,57.62,"5,19,49,100"
08-06-2019,58.17,59,58,58.5,"3,41,87,480"
08-07-2019,57.8,58.92,57.48,58.7,"2,88,86,480"
08-08-2019,59.14,60.25,58.65,60.24,"2,93,59,940"
08-09-2019,59.9,60.19,59.18,59.4,"2,13,13,160"
08-12-2019,58.96,59.25,58.38,58.74,"2,00,63,740"
08/13/2019,58.57,60.24,58.57,59.86,"2,63,60,180"
08/14/2019,58.82,59.12,58.03,58.21,"3,15,73,360"
08/15/2019,58.18,58.79,58.11,58.36,"2,44,94,780"
08/16/2019,58.98,59.14,58.59,58.88,"2,69,88,720"
08/19/2019,59.5,60.35,59.5,59.92,"2,46,50,340"
08/20/2019,59.76,59.8,59.11,59.13,"1,83,12,100"
08/21/2019,59.66,59.95,59.37,59.56,"1,48,21,060"
08/22/2019,59.7,59.9,58.93,59.48,"1,89,58,120"
08/23/2019,59.1,59.7,57.39,57.56,"3,37,65,420"
08/26/2019,57.86,58.47,57.65,58.44,"2,45,28,820"
08/27/2019,59.03,59.12,58.07,58.39,"2,15,49,040"
08/28/2019,58.09,58.82,57.87,58.55,"1,60,44,860"
08/29/2019,59.06,59.8,59.06,59.64,"2,17,77,160"
08/30/2019,59.93,59.93,59.19,59.41,"2,25,99,180"
09-03-2019,58.85,59.34,58.16,58.42,"2,96,08,400"
09-04-2019,58.84,59.17,58.55,59.07,"2,13,79,360"
09-05-2019,59.58,60.65,59.58,60.57,"2,81,72,020"
09-06-2019,60.41,60.6,60.13,60.25,"2,14,42,860"
09-09-2019,60.2,61,59.63,60.22,"2,94,37,600"
09-10-2019,59.76,60.5,59.73,60.3,"2,52,02,300"
09-11-2019,60.17,61.13,60.11,61.01,"2,61,40,660"
09-12-2019,61.22,62.09,61.15,61.71,"3,45,18,160"
09/13/2019,61.57,62.04,61.35,61.98,"2,60,27,000"
09/16/2019,61.48,61.98,61.28,61.57,"2,10,65,980"
09/17/2019,61.52,61.75,61.18,61.46,"1,91,62,240"
09/18/2019,61.38,61.78,60.83,61.62,"2,28,86,660"
09/19/2019,61.6,62.22,61.6,61.94,"2,00,03,100"
09/20/2019,61.66,62.17,61.15,61.5,"4,67,45,380"
09/23/2019,61.3,61.95,61.21,61.7,"2,15,05,060"
09/24/2019,62,62.34,60.53,60.94,"3,18,35,720"
09/25/2019,60.79,62.42,60.5,62.33,"3,18,77,500"
09/26/2019,62.1,62.25,61.61,62.07,"3,12,37,640"
09/27/2019,62.15,62.2,60.72,61.25,"2,70,88,640"
09/30/2019,61.05,61.3,60.62,60.95,"2,83,93,520"
10-01-2019,60.95,61.56,60.18,60.26,"2,71,65,580"
10-02-2019,59.85,59.85,58.56,58.83,"3,27,84,740"
10-03-2019,59,59.45,58.12,59.39,"3,32,73,120"
10-04-2019,59.59,60.57,59.46,60.45,"2,36,65,280"
10-07-2019,60.22,60.91,60.19,60.38,"1,73,42,980"
10-08-2019,59.88,60.3,59.45,59.46,"2,28,35,680"
10-09-2019,59.97,60.42,59.88,60.12,"1,75,32,640"
10-10-2019,59.93,60.75,59.87,60.43,"1,86,50,620"
10-11-2019,61.11,61.42,60.69,60.77,"2,55,42,880"
10/14/2019,60.62,61.32,60.59,60.86,"1,76,40,780"
10/15/2019,61.02,62.37,61.02,62.15,"2,79,05,180"
10/16/2019,62.06,62.74,61.92,62.18,"2,33,63,480"
10/17/2019,62.55,63.17,62.5,62.65,"1,96,10,200"
10/18/2019,62.67,62.94,62.05,62.27,"2,70,56,780"
10/21/2019,62.61,62.73,62.03,62.31,"2,07,60,840"
10/22/2019,62.39,62.53,62.07,62.14,"2,09,57,020"
10/23/2019,62.12,62.99,62.12,62.96,"1,85,71,900"
10/24/2019,63.05,63.2,62.69,63.05,"2,07,97,360"
10/25/2019,62.55,63.48,62.5,63.26,"2,42,61,020"
10/28/2019,63.77,64.97,63.63,64.5,"5,22,64,740"
10/29/2019,63.81,64.08,62.86,63.13,"3,77,27,600"
10/30/2019,62.65,63.47,62.6,63.06,"2,81,77,020"
10/31/2019,63.06,63.38,62.54,63.01,"2,91,13,020"
11-01-2019,63.25,63.73,63.03,63.69,"3,34,01,440"
11-04-2019,63.82,64.71,63.82,64.57,"3,00,19,280"
11-05-2019,64.64,64.95,64.56,64.6,"2,56,54,220"
11-06-2019,64.47,64.69,64.13,64.59,"2,30,59,540"
11-07-2019,64.71,66.19,64.71,65.44,"4,05,99,400"
11-08-2019,65.26,65.9,65.22,65.57,"2,50,38,320"
11-11-2019,65.16,65.32,64.87,64.96,"2,02,48,580"
11-12-2019,65,65.5,64.79,64.94,"2,17,17,180"
11/13/2019,64.7,65.22,64.68,64.9,"1,70,77,220"
11/14/2019,64.88,65.85,64.78,65.57,"2,38,86,100"
11/15/2019,65.95,66.74,65.71,66.74,"3,56,59,100"
11/18/2019,66.61,66.78,65.88,66.04,"2,97,61,660"
11/19/2019,66.39,66.39,65.64,65.77,"2,53,87,440"
11/20/2019,65.59,65.75,64.56,65.15,"2,61,96,700"
11/21/2019,65.07,65.63,64.65,65.07,"1,99,09,980"
11/22/2019,65.28,65.44,64.57,64.77,"2,77,30,120"
11/25/2019,64.96,65.57,64.91,65.33,"2,07,29,740"
11/26/2019,65.49,65.74,65.25,65.68,"2,13,95,900"
11/27/2019,65.75,65.92,65.48,65.65,"1,99,26,580"
11/29/2019,65.36,65.51,65.2,65.25,"1,17,39,620"
12-02-2019,65.05,65.29,64.05,64.5,"3,02,37,020"
12-03-2019,63.98,64.92,63.95,64.76,"2,53,72,940"
12-04-2019,65.35,66.29,65.24,66.03,"3,07,62,200"
12-05-2019,66.4,66.47,65.82,66.41,"2,42,56,360"
12-06-2019,66.67,67.2,66.67,67.03,"2,63,10,200"
12-09-2019,66.9,67.97,66.89,67.18,"2,71,15,900"
12-10-2019,67.08,67.5,66.8,67.23,"2,18,93,060"
12-11-2019,67.54,67.56,67.13,67.25,"1,70,15,920"
12-12-2019,67.3,67.79,67.03,67.51,"2,56,34,440"
12/13/2019,67.4,67.65,67.19,67.39,"3,09,88,500"
12/16/2019,67.83,68.23,67.63,68.06,"2,79,49,020"
12/17/2019,68.14,68.25,67.57,67.76,"3,71,05,180"
12/18/2019,67.83,68.02,67.55,67.63,"3,31,41,380"
12/19/2019,67.59,67.91,67.45,67.8,"2,94,02,240"
12/20/2019,68.17,68.18,67.45,67.48,"6,63,38,100"
12/23/2019,67.79,67.99,67.33,67.44,"1,76,64,000"
12/24/2019,67.43,67.51,67.14,67.18,"69,50,360"
12/26/2019,67.31,68.07,67.22,68.02,"1,33,55,080"
12/27/2019,68.15,68.23,67.47,67.59,"2,07,74,360"
12/30/2019,67.5,67.65,66.7,66.81,"2,10,26,460"
12/31/2019,66.51,66.9,66.45,66.85,"1,92,49,360"
01-02-2020,67.08,68.41,67.08,68.37,"2,81,34,620"
01-03-2020,67.39,68.63,67.28,68.03,"2,37,40,120"
01-06-2020,67.5,69.83,67.5,69.71,"3,46,62,980"
01-07-2020,69.9,70.15,69.52,69.67,"3,02,33,860"
01-08-2020,69.6,70.58,69.54,70.22,"3,05,83,540"
01-09-2020,71.03,71.37,70.51,70.99,"3,00,53,280"
01-10-2020,71.38,71.75,70.92,71.49,"3,64,31,320"
01/13/2020,71.81,72.03,71.3,71.96,"3,30,69,640"
01/14/2020,71.95,72.09,71.42,71.54,"3,12,09,060"
01/15/2020,71.51,72.07,71.51,71.96,"2,56,53,700"
01/16/2020,72.37,72.6,72.05,72.59,"2,34,73,760"
01/17/2020,73.15,74.06,72.91,74.02,"4,79,24,300"
01/21/2020,73.96,74.59,73.56,74.22,"4,07,35,600"
01/22/2020,74.55,75.16,74.25,74.3,"3,22,16,920"
01/23/2020,74.38,74.78,74.11,74.33,"2,70,27,080"
01/24/2020,74.68,74.77,73.26,73.34,"3,56,92,880"
01/27/2020,71.55,71.9,71.06,71.7,"3,51,04,020"
01/28/2020,72.15,72.8,71.62,72.63,"3,15,48,440"
01/29/2020,72.94,73.27,72.34,72.93,"2,15,73,340"
01/30/2020,72,72.86,71.82,72.79,"2,67,88,420"
01/31/2020,73.45,73.51,71.43,71.71,"4,83,44,280"
02-03-2020,73.1,74.5,72.95,74.3,"6,11,04,320"
02-04-2020,72.85,73.48,71.32,72.35,"7,86,59,080"
02-05-2020,73.12,73.19,71.53,72.41,"3,97,23,140"
02-06-2020,72.52,74.1,72.48,73.81,"3,35,87,680"
02-07-2020,73.37,74.29,73.32,73.96,"2,34,45,400"
02-10-2020,73.72,75.48,73.72,75.43,"2,83,97,520"
02-11-2020,75.59,76.48,75.28,75.44,"2,68,92,660"
02-12-2020,75.72,76.03,75.41,75.91,"2,33,51,300"
02/13/2020,75.63,76.36,75.23,75.73,"1,85,94,600"
02/14/2020,75.78,76.04,75.37,76.04,"2,39,56,720"
02/18/2020,75.75,76.58,75.63,75.98,"2,24,22,800"
02/19/2020,76.25,76.61,76.07,76.33,"1,89,85,360"
02/20/2020,76.1,76.48,75.34,75.91,"2,19,31,040"
02/21/2020,75.4,75.61,74.02,74.26,"3,46,45,460"
02/24/2020,71.31,71.85,70.57,71.08,"5,73,41,060"
02/25/2020,71.65,71.91,69.12,69.42,"4,95,65,560"
02/26/2020,69.81,70.79,68.95,69.66,"4,40,80,740"
02/27/2020,68.1,68.59,65.86,65.9,"5,95,66,000"
02/28/2020,63.88,67.06,63.55,66.97,"7,58,12,360"
03-02-2020,67.58,69.54,66.34,69.46,"4,86,29,360"
03-03-2020,69.97,70.51,66.6,67.07,"4,80,46,520"
03-04-2020,67.96,69.4,67.16,69.33,"3,82,66,300"
03-05-2020,67.51,67.95,65.26,65.95,"5,12,25,760"
03-06-2020,63.85,65.31,63.05,64.92,"5,32,12,560"
03-09-2020,60.27,62.74,60,60.78,"6,73,07,300"
03-10-2020,63,64.06,60.94,64.02,"5,22,27,460"
03-11-2020,62.49,63.05,59.8,60.77,"5,22,24,580"
03-12-2020,56.3,59.69,55.67,55.75,"8,45,34,960"
03/13/2020,58.95,60.99,55.86,60.99,"7,40,02,500"
03/16/2020,54.8,57.61,53.72,54.22,"8,50,47,300"
03/17/2020,54.66,56.54,52.8,55.99,"7,72,29,780"
03/18/2020,52.83,55.33,51.86,54.84,"8,46,68,700"
03/19/2020,54.65,57.9,53.01,55.76,"7,30,22,120"
03/20/2020,56.79,57.2,53.27,53.62,"7,20,35,000"
03/23/2020,53.07,53.57,50.68,52.83,"8,08,82,740"
03/24/2020,55.19,56.75,54.53,56.72,"6,68,89,000"
03/25/2020,56.32,57.45,54.3,55.12,"8,16,30,560"
03/26/2020,55.59,58.5,54.68,58.09,"7,14,75,100"
03/27/2020,56.28,57.53,55.3,55.54,"6,41,69,900"
03/30/2020,56.25,57.58,54.82,57.34,"5,14,81,220"
03/31/2020,57.37,58.77,56.91,58.14,"4,97,59,660"
04-01-2020,56.1,56.48,54.87,55.28,"4,68,83,460"
04-02-2020,54.91,56.34,54.82,56.04,"3,92,97,620"
04-03-2020,55.95,56.18,53.99,54.89,"4,62,68,000"
04-06-2020,56.9,59.73,56.55,59.35,"5,28,98,000"
04-07-2020,61.05,61.25,59.11,59.33,"4,77,46,580"
04-08-2020,60.33,60.95,59.41,60.51,"3,95,02,700"
04-09-2020,61.2,61.28,59.84,60.57,"4,35,08,420"
04/13/2020,60.46,61.03,59.38,60.88,"3,47,96,560"
04/14/2020,62.25,64.1,61.85,63.46,"4,94,07,060"
04/15/2020,62.28,64.02,62.02,63.12,"3,34,34,060"
04/16/2020,63.71,63.95,62.13,63.17,"5,03,61,980"
04/17/2020,64.24,64.72,63.56,64.16,"3,89,80,840"
04/20/2020,63.55,64.08,63.07,63.33,"3,39,09,760"
04/21/2020,62.35,62.71,60.49,60.82,"4,30,60,060"
04/22/2020,62.28,64.28,62.1,63.16,"4,18,62,800"
04/23/2020,63.58,64.67,63.28,63.82,"3,13,24,060"
04/24/2020,63.06,64.02,62.47,63.97,"3,28,07,880"
04/27/2020,64.8,64.81,63.45,63.79,"3,20,11,260"
04/28/2020,64.4,64.4,61.61,61.68,"5,90,26,180"
04/29/2020,67.07,68,66.27,67.07,"7,58,72,480"
04/30/2020,66.24,67.64,66.12,67.43,"5,33,78,120"
05-01-2020,66.43,67.6,65.55,66.03,"4,14,52,780"
05-04-2020,65.41,66.38,64.95,66.34,"3,00,80,340"
05-05-2020,66.9,68.7,66.87,67.56,"3,30,30,660"
05-06-2020,68.08,68.56,67.36,67.37,"2,43,08,460"
05-07-2020,68.3,68.88,67.76,68.63,"2,79,95,180"
05-08-2020,69.16,69.94,68.77,69.42,"2,77,61,360"
05-11-2020,68.91,70.83,68.86,70.16,"2,82,42,320"
05-12-2020,70.36,70.75,68.74,68.79,"2,78,12,000"
05/13/2020,68.85,69.27,66.42,67.47,"3,62,51,700"
05/14/2020,66.75,67.87,66.2,67.81,"3,20,61,540"
05/15/2020,67.5,68.72,66.95,68.66,"3,41,54,940"
05/18/2020,68.09,69.62,67.71,69.2,"3,64,79,280"
05/19/2020,69.35,69.6,68.67,68.67,"2,56,12,980"
05/20/2020,69.48,70.52,69.36,70.34,"3,31,07,500"
05/21/2020,70.4,70.77,69.67,70.14,"2,77,03,880"
